Created Date,Record Number,Record Type,Status,Address,Property/Project Name,Description,Expiration Date,Column 1,Column 2,Latitude,Longitude,Processed_Category
09/25/2025,005125-25PA,Building & Land Use Pre-Application,Completed,610   N  48TH  ST   SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW TOWNHOMES, WITH PARKING PER PLAN.",,,,,,Townhouse
09/25/2025,005119-25PA,Building & Land Use Pre-Application,Completed,7957    30TH  AVE  SW  SEATTLE,,Construct 2 new SFR units. Existing SFR to remain.Future Unit Lot Subdivision.,,,,,,Unit Lot Subdivision (ULS)
09/25/2025,005130-25PA,Building & Land Use Pre-Application,Completed,3931   SW  SOUTHERN  ST   SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT FOUR NEW SFR'S, WITH PARKING PER PLAN.",,,,,,Multiplex/Cluster
09/25/2025,005136-25PA,Building & Land Use Pre-Application,Completed,1101    DEXTER  AVE  N  SEATTLE,Dexter Mechanical Upgrades,"*full plan review required* Mechanical upgrades in Level 5 room and parking garage, removing 3 parking spaces for new mechanical equipment.",,,,,,Multiplex/Cluster
09/25/2025,005133-25PA,Building & Land Use Pre-Application,Completed,1016    BELLEVUE  CT  E  SEATTLE,,We are submitting a PASV in order to get a CN number for townhouse development. The site has already been reviewed under the parent parcel under 002301-25PA.CONSTRUCT FIVE (5) NEW TOWNHOMES WITH GARAGES AND SURFACE PARKING,,,,,,Townhouse
09/24/2025,005108-25PA,Building & Land Use Pre-Application,Completed,957    12TH  AVE  E  SEATTLE,VOLUNTEER & PROSPECT DADU,NEW DETACHED ACCESSORY DWELLING UNIT.,,,,,,DADU
09/24/2025,005103-25PA,Building & Land Use Pre-Application,Additional Info Requested,8403    36TH  AVE  SW  SEATTLE,Conor Martin,Will need permit & Inspection for a new residential house upgrade of a 100 amp knob & tube panel to a 200 amp modern panel.,,,,,,Single Family Residence
09/23/2025,005064-25PA,Building & Land Use Pre-Application,Completed,6224    47TH  AVE  S  SEATTLE,,"To construct 2 DADUs to an existing single family lot, zone NR3.",,,,,,DADU
09/23/2025,005088-25PA,Building & Land Use Pre-Application,Completed,7321    31ST  AVE  SW  SEATTLE,NEW DADU,Construct 1 new detached accessory dwelling unit near alley on existing lot. No change to existing SFR.,,,,,,DADU
09/23/2025,005073-25PA,Building & Land Use Pre-Application,Completed,6617    WOODLAWN  AVE  N  SEATTLE,,Short Subdivision,,,,,,Unit Lot Subdivision (ULS)
09/22/2025,005059-25PA,Building & Land Use Pre-Application,Completed,1522    9TH  AVE  W  SEATTLE,,Short Subdivision,,,,,,Unit Lot Subdivision (ULS)
09/22/2025,005051-25PA,Building & Land Use Pre-Application,Reviews Completed,1925   NE  NORTHGATE  WAY   SEATTLE,1925 homes,Proposed to build 2 SFR and 2 ADU,,,,,,ADU
09/22/2025,005036-25PA,Building & Land Use Pre-Application,Completed,11255    35TH  AVE  SW  SEATTLE,Tiano DADU,Construct new DADU per plans.,,,,,,DADU
09/22/2025,005058-25PA,Building & Land Use Pre-Application,Completed,801    29TH  AVE  E  SEATTLE,,4 lot unit lot subdivision,,,,,,Unit Lot Subdivision (ULS)
09/22/2025,005057-25PA,Building & Land Use Pre-Application,Completed,6117    12TH  AVE  NE  SEATTLE,,3 lot unit lot subdivision,,,,,,Unit Lot Subdivision (ULS)
09/21/2025,005034-25PA,Building & Land Use Pre-Application,Completed,8147    9TH  AVE  SW  SEATTLE,Henson- 9th ave,"We will be adding two new common-wall townhomes in the back of the lot, on the west side of the property.",,,,,,Townhouse
09/19/2025,005021-25PA,Building & Land Use Pre-Application,Completed,2946    FUHRMAN  AVE  E  SEATTLE,,"UNIT LOT SUBDIVISION TO CREATE 4 NEW UNIT LOTS ACROSS 2 EXISTING PARCELS WITH COMMON OWNERSHIP, PER PLAN. EXISTING STRUCTURES TO REMAIN.",,,,,,Unit Lot Subdivision (ULS)
09/19/2025,005015-25PA,Building & Land Use Pre-Application,Completed,9710    57TH  AVE  S  SEATTLE,GEM Construction 9710 57th,Construct a new single-family residence with an attached garage and attached ADU.,,,,,,AADU
09/19/2025,005014-25PA,Building & Land Use Pre-Application,Completed,1041   NE  92ND  ST   SEATTLE,Change of use-Child Care Center,"We apply to change the use from single family to Child Care Center, since it's a huge lot with an ideal drop off/pick up setup including a horseshoe driveway. No construction or alternation is planned.",,,,,,Single Family Residence
09/19/2025,005018-25PA,Building & Land Use Pre-Application,Completed,13755    1st  AVE  NW,Middle Housing on 1st NW,Add two new townhome units to parcel with an existing single family home with AADU.,,,,,,Middle Housing
09/18/2025,004991-25PA,Building & Land Use Pre-Application,Completed,8015    14TH  AVE  NW  SEATTLE,Rojo Vega DADU Garage,"Demo existing garage, rebuild garage on same footprint, add 2nd story DADU above garage",,,,,,DADU
09/18/2025,004981-25PA,Building & Land Use Pre-Application,Completed,12238    4TH  AVE  NW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW SFR'S AND ONE NEW DUPLEX, WITHPARKING PER PLAN.",,,,,,Duplex + SFR
09/18/2025,004985-25PA,Building & Land Use Pre-Application,Reviews Completed,9042    WALLINGFORD  AVE  N  SEATTLE,,"DEMOLISH EXISTING HOUSE AND CONSTRUCT 5 SINGLE-FAMILY HOMES, WITH 4 SURFACE PARKING SPACES AND ONE GARAGE.THE DESIGN WILL COMPLY WITH PHASE 1 – FULL TEXT CB 120993 V1.HARD SURFACE < 5,000SF",,,,,,Multiplex/Cluster
09/18/2025,004983-25PA,Building & Land Use Pre-Application,Completed,9016    18TH  AVE  SW  SEATTLE,25-072 18TH AVE TOWNHOMES,NEW CONSTRUCTION (2) 3 UNIT TOWNHOMES,,,,,,Townhouse
09/18/2025,005000-25PA,Building & Land Use Pre-Application,Completed,5010    57TH  AVE  S  SEATTLE,PAR - 5010 57th Ave S,PROPOSED DEMOLITION OF EXISTING SINGLE-FAMILY HOME & NEW CONSTRUCTION OF TWO (2) SINGLE FAMILY RESIDENCES WITH ATTACHED GARAGES AND ATTACHED ACCESSORY DWELLING 			UNITS FOR FOUR (4) TOTAL ON-SITE UNITS. PROJECT TO BE SUBMITTED WITH A ULS PERMIT TO HAVE EACH SFR+ADU+2-CAR GARAGE ON IT'S SEPARATE UNIT LOT.,,,,,,Unit Lot Subdivision (ULS)
09/17/2025,004965-25PA,Building & Land Use Pre-Application,Completed,5303    46TH  AVE  SW  SEATTLE,,"Demolish existing garage, and construct garage with DADU above.",,,,,,DADU
09/17/2025,004968-25PA,Building & Land Use Pre-Application,Completed,12531    FREMONT  AVE  N  SEATTLE,Montague- townhouses,"building two units on the west end of the lot, both units will be 3 stories and have a common wall.",,,,,,Multiplex/Cluster
09/17/2025,004964-25PA,Building & Land Use Pre-Application,Completed,5802    11TH  AVE  NW  SEATTLE,jwa793,EXISTING SFR TO REMAIN. CONSTRUCT (2) TOWNHOUSES WITH (1) OPEN PARKING STALL,,,,,,Single Family Residence
09/17/2025,004976-25PA,Building & Land Use Pre-Application,Completed,6517    23RD  AVE  SW  SEATTLE,,"CONSTRUCT A NEW THREE-STORY THREE-UNIT TOWNHOUSE STRUCTURE. PARKING TO BE PROVIDED IN SURFACE STALLS, ACCESSED AT REAR OF LOT VIA A VEHICULAR EASEMENT THROUGH SHORT PLAT 3013981.THIS IS A MIRROR OF THE PROJECT AT 6515 23RD AVE SW, 004975-25PA, AND SHOULD BE REVIEWED BY THE SAME TEAM OF REVIEWERS TO SAVE ON TIME AND REVIEW WORK.",,,,,,Unit Lot Subdivision (ULS)
09/17/2025,004975-25PA,Building & Land Use Pre-Application,Completed,6515    23RD  AVE  SW  SEATTLE,,"CONSTRUCT A NEW THREE-STORY THREE-UNIT TOWNHOUSE STRUCTURE. PARKING TO BE PROVIDED IN SURFACE STALLS, ACCESSED AT REAR OF LOT VIA A VEHICULAR EASEMENT THROUGH SHORT PLAT 3013981.",,,,,,Unit Lot Subdivision (ULS)
09/17/2025,004959-25PA,Building & Land Use Pre-Application,Withdrawn,3712    MAGNOLIA  BLVD  W  SEATTLE,Lot Boundary Adjustment Magnolia Project,LBA. Existing Lot made up of 2 platted parcels. LBA to adjust parcels a create a new lot.,,,,47.65341555,-122.41175051253646,Unit Lot Subdivision (ULS)
09/17/2025,004969-25PA,Building & Land Use Pre-Application,Completed,606    12th  AVE  S,Native Village & Gateway Affordable Housing,"Construction of a 6 or 7 story Mixed-Use affordable housing project, for approximately 150 units.",,,,,,Multiplex/Cluster
09/16/2025,004934-25PA,Building & Land Use Pre-Application,Completed,10523    EXETER  AVE  NE  SEATTLE,NW Craft Exeter Homes,Demolish existing residence and select site improvements.Construct four new 2 & 3 story residences with attached garages and associated site improvements.,,,,,,Multiplex/Cluster
09/16/2025,004927-25PA,Building & Land Use Pre-Application,Completed,5128    RUSSELL  AVE  NW  SEATTLE,5128 Russell Ave N,"Renovation of existing 16,346 sf one story automobile maintenance building and adding adjacent new 11,676 sf two story maintenance and storage building. Both on same parcel.",,,,,,Multiplex/Cluster
09/16/2025,004946-25PA,Building & Land Use Pre-Application,Completed,4807    15TH  AVE  S  SEATTLE,jwa787,EXISTING SFR TO REMAINCONSTRUCT (2) UNITS WITH (2) ATTACHED GARAGES.,,,,,,Multiplex/Cluster
09/16/2025,004923-25PA,Building & Land Use Pre-Application,Completed,5631    46TH  AVE  SW  SEATTLE,Front Porch,We are removing our old front porch and installing a new (and expanded) front porch. It will be seven feet out from the house and 23 feet wide. It will be about six feet off of the ground.,,,,,,Multiplex/Cluster
09/16/2025,004935-25PA,Building & Land Use Pre-Application,Completed,1521    31ST  AVE  S  SEATTLE,,"DEMO SINGLE FAMILY, CONSTRUCT (1)SFR & (1) DUPLEX WITH (3) OPEN PARKING STALLS. FUTURE UNITLOT SUBDIVISION.",,,,,,Duplex + SFR
09/16/2025,004938-25PA,Building & Land Use Pre-Application,Completed,1739   S  ANGELINE  ST   SEATTLE,Nat DADU,Complete and final for 6909071-CN,,,,,,DADU
09/16/2025,004940-25PA,Building & Land Use Pre-Application,Completed,7501    34TH  AVE  SW  SEATTLE,New SFRs & DADU,Construction of two new detached SFRs and one new DADU on an existing parcel.,,,,,,DADU
09/16/2025,004925-25PA,Building & Land Use Pre-Application,In Process,2601    50TH  AVE  SW  SEATTLE,2601 Boundary Line Adjustment,"Currently developing a Detached Accessory Dwelling Unit (DADU) in the backyard, consisting of two units that will be combined and classified as a single-family residence. The existing single-family residence (SFR) on the property will be converted into a DADU.I am requesting approval to apply for a boundary line adjustment between the three units.",,,,,,DADU
09/16/2025,004949-25PA,Building & Land Use Pre-Application,Completed,13510    25th  AVE  NE,New DADU,replacing permit 6879613-CN  garage with a new 2 story DADU,,,,,,DADU
09/16/2025,004929-25PA,Building & Land Use Pre-Application,Completed,1028   NE  100TH  ST   SEATTLE,Justin DADU,Complete and final for 6932474-CN,,,,,,DADU
09/15/2025,004914-25PA,Building & Land Use Pre-Application,Completed,11223    DAYTON  AVE  N  SEATTLE,11223 Dayton - 4 Unit Lot Sub,"4 Unit, Unit Lot Subdivision of 4 Detached Residential Buildings, which are being permitted under 7093597-CN.",,,,,,Unit Lot Subdivision (ULS)
09/15/2025,004897-25PA,Building & Land Use Pre-Application,Completed,720    33RD  AVE  S  SEATTLE,2519,"Demo existing SFR.  Construct 4 New Units on corner lot.  Curb cut each street, need DM and CN record numbers.",,,,,,Multiplex/Cluster
09/15/2025,004915-25PA,Building & Land Use Pre-Application,Completed,1212   E  SHELBY  ST   SEATTLE,C+C Residence,Demolish existing 712 sq. ft. single story floating home and existing 1282.5 sq. ft. log float. Construct new 1684 sq. ft. two story floating home on new 1282.5 sq. ft. log float.,,,,,,Multiplex/Cluster
09/15/2025,004904-25PA,Building & Land Use Pre-Application,Completed,807   NE  80TH  ST   SEATTLE,Kyrylo Sokolov. DADU,"Construction of a 3-story 2B/2B 1,000 sq ft DADU on the south portion of the property",,,,,,DADU
09/15/2025,004905-25PA,Building & Land Use Pre-Application,Completed,111   N  ARGYLE  PL   SEATTLE,,Construct new SFR. Existing SFR to remain. Future Unit Lot Subdivision,,,,,,Unit Lot Subdivision (ULS)
09/15/2025,004901-25PA,Building & Land Use Pre-Application,Completed,9052    EVANSTON  AVE  N  SEATTLE,,Build (2) new Single-Family Residences. Existing SFR to remain.,,,,,,Multiplex/Cluster
09/15/2025,004907-25PA,Building & Land Use Pre-Application,Completed,1917    3RD  AVE  W  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT A NEW SFR WITH PARKING PER PLAN.",,,,,,Single Family Residence
09/15/2025,004910-25PA,Building & Land Use Pre-Application,Additional Info Requested,9340    55TH  AVE  S  SEATTLE,Bing Mayton,"Remove Rear (illegally built add-on), part of building, which is falling down.Wall up exposed rear wall of house. Clean up demo debris.",,,,,,Single Family Residence
09/15/2025,004898-25PA,Building & Land Use Pre-Application,Completed,3528   NE  125TH  ST   SEATTLE,,Add (2) new DADUs behind existing house.,,,,,,DADU
09/15/2025,004917-25PA,Building & Land Use Pre-Application,Completed,9454    24TH  AVE  SW  SEATTLE,Nicholas Reilly - 25-0257 - (2 DADUs),NEW DESCRIPTION:  CONSTRUCTING 3 NEW TOWNHOUSE UNITS ON LOT WITH EXISTING SFROLD DESCRIPTION:  Constructing 2 new detached ADUs that are attached to one another,,,,,,Townhouse
09/14/2025,004894-25PA,Building & Land Use Pre-Application,Completed,5640    23RD  AVE  SW  SEATTLE,,ADU-I would you enclose my existing carport and attach to the house,,,,,,ADU
09/13/2025,004888-25PA,Building & Land Use Pre-Application,Completed,1405   NW  100TH  ST,UNIT LOT SUBDIVISION,"CREATE 3 UNIT LOTS TO SERVE EXISTING SFD, RECENTLY PERMITTED DADU, AND ONE FUTURE SFD",,,,,,Unit Lot Subdivision (ULS)
09/13/2025,004885-25PA,Building & Land Use Pre-Application,Completed,3543   S  BENNETT  ST   SEATTLE,Bennett Duplex,New Duplex behind existing home,,,,,,Multiplex/Multifamily
09/12/2025,004879-25PA,Building & Land Use Pre-Application,Completed,3907   S  ANGEL  PL   SEATTLE,,To construct two DADUs in an existing single family lot.,,,,,,DADU
09/12/2025,004875-25PA,Building & Land Use Pre-Application,Completed,836   NE  102ND  ST   SEATTLE,Maple Leaf Unit 2,Construct 1 family dwelling per unit plans. Review and processing for 2 new structures under 7039274-CN & 7059587-CN,,,,,,Multiplex/Cluster
09/12/2025,004871-25PA,Building & Land Use Pre-Application,Completed,11531    7TH  AVE  NE  SEATTLE,,2-lot LBA,,,,,,Unit Lot Subdivision (ULS)
09/12/2025,004865-25PA,Building & Land Use Pre-Application,Withdrawn,11409    34TH  AVE  SW  SEATTLE,Shed,This Permit application is in response to NOV Case No 1061641-VI. We replaced an existing garden shed that was rotted out with a new pre-fab style shed on the southwest side of the home. The dimensions of this shed are 14” x 8” (112 sq. Ft.) which we understand is under the 120 sq. Ft. Threshold to require a permit.,,,,,,Multiplex/Cluster
09/12/2025,004872-25PA,Building & Land Use Pre-Application,Completed,421   SW  THISTLE  ST,,LBA,,,,,,Unit Lot Subdivision (ULS)
09/12/2025,004863-25PA,Building & Land Use Pre-Application,Completed,807    29TH  AVE  E  SEATTLE,807 29th Ave E - PASV,CONSTRUCT 4 DWELLING UNITS. PARKING PER PLAN. FUTURE ULS.,,,,,,Unit Lot Subdivision (ULS)
09/11/2025,004845-25PA,Building & Land Use Pre-Application,Completed,6849    26TH  AVE  NE  SEATTLE,,4-UNIT ULS,,,,,,Unit Lot Subdivision (ULS)
09/11/2025,004850-25PA,Building & Land Use Pre-Application,Completed,1500    BROADMOOR  DR  E  SEATTLE,Blakeslee Residence,New Single-Family Residence,,,,,,Single Family Residence
09/11/2025,004846-25PA,Building & Land Use Pre-Application,Completed,2301   NE  125TH  ST   SEATTLE,New SFR/ADU 24-0302,New SFR and ADU on East portion of lot.,,,,,,ADU
09/11/2025,004849-25PA,Building & Land Use Pre-Application,Completed,6519   NE  61ST  ST,Duryee Residence & ADU,Construct 3-story residence with 2nd-story ADU within similar footprint as previous 1-story residence on site (to be demolished under separate permit).,,,,,,ADU
09/10/2025,004836-25PA,Building & Land Use Pre-Application,Completed,3000   S  GRAHAM  ST   SEATTLE,jwa754,EXISTING SFR TO REMAIN AND CONSTRUCT 3 UNITS WITH (3) ATTACHED GARAGES,,,,,,Multiplex/Cluster
09/10/2025,004825-25PA,Building & Land Use Pre-Application,Completed,5122   S  BRIGHTON  ST   SEATTLE,Brighton Street Development,"Construct a duplex consisting of two stacked flats and three one-car garages, per plans. Flats to be located above garages. Establish use and occupy, per plans.",,,,,,Multiplex/Multifamily
09/10/2025,004832-25PA,Building & Land Use Pre-Application,Completed,3947   S  MORGAN  ST   SEATTLE,,4 lot uls,,,,,,Unit Lot Subdivision (ULS)
09/10/2025,004831-25PA,Building & Land Use Pre-Application,Completed,435    LAKE WASHINGTON  BLVD   SEATTLE,435 Lake Washington,Removal of an existing single family home and replacement with a new construction single family home.,,,,,,Single Family Residence
09/10/2025,004827-25PA,Building & Land Use Pre-Application,Completed,12529    14TH  AVE  NE  SEATTLE,Two new DADUs 25-0208,Two new standard plan detached accessory dwelling units on West Portion of lot per 6880595-SP,,,,,,DADU
09/10/2025,004834-25PA,Building & Land Use Pre-Application,Completed,4118    EVANSTON  AVE  N  SEATTLE,Nicholas Reilly - 24-0314 - SFR,New SFR on lot,,,,,,Multiplex/Cluster
09/10/2025,004823-25PA,Building & Land Use Pre-Application,Completed,128   NW  49TH  ST   SEATTLE,Nelis Project,"**SCHEDULE PASV**Construct denuding and replanting of yard of a single-family residence, per plans",,,,,,Single Family Residence
09/09/2025,004808-25PA,Building & Land Use Pre-Application,Completed,9119    7TH  AVE  S  SEATTLE,Mike Ennen,New construction of 6 (3 story) structures on three lots. 4 Structures - SBC Triplex's & 2 Structures - SRC Duplex with an AADU.,,,,,,AADU
09/09/2025,004814-25PA,Building & Land Use Pre-Application,Completed,11279    59th  AVE  S,PnB 59th Ave. S. Townhomes,Add three new town houses alongside existing single family house,,,,,,Townhouse
