Created Date,Record Number,Record Type,Status,Address,Property/Project Name,Description,Expiration Date,Column 1,Column 2,Latitude,Longitude,Processed_Category
10/06/2025,005308-25PA,Building & Land Use Pre-Application,Completed,112   NW  83RD  ST   SEATTLE,NW 83rd Residence,Construction of a new Single-Family residence in front of the existing house,,,,47.689300149999994,-122.35732945646762,Single Family Residence
10/06/2025,005328-25PA,Building & Land Use Pre-Application,Completed,651   W  BERTONA  ST   SEATTLE,,Converting the attached garage into a bedroom and converting the finished area of the basement into an ADU.,,,,47.650336949999996,-122.36572802935004,ADU
10/06/2025,005310-25PA,Building & Land Use Pre-Application,Completed,8312    28TH  AVE  NE  SEATTLE,,2-UNIT ULS,,,,47.7193734,-122.298168,Unit Lot Subdivision (ULS)
10/06/2025,005325-25PA,Building & Land Use Pre-Application,In Process,4582    22ND  AVE  SW  SEATTLE,Vo 22nd ULS,Applying for a unit lot subdivision,,,,47.561228549999996,-122.36112603973214,Unit Lot Subdivision (ULS)
10/03/2025,005291-25PA,Building & Land Use Pre-Application,Completed,1008   S  SULLIVAN  ST   SEATTLE,DADU BUILD,"I would like to request a permit to build two Detached Accessory Dwelling Units (DADUs) on the back portion of my property. Based on my understanding of the zoning requirements, it appears that my property may allow for either two DADUs, or one DADU and one ADU, depending on the applicable land use regulations.",,,,47.527493250000006,-122.31978614295289,DADU
10/03/2025,005292-25PA,Building & Land Use Pre-Application,Completed,4426    BAKER  AVE  NW  SEATTLE,,"Demolish Existing Structure.  Propose construction of 2 principle dwelling units and 2 detached accessory dwelling units. Less than 5,000sf new plus replaced hardscape proposed to curb weep.  Parking proposed per plan.",,,,47.661049399999996,-122.35929178349095,ADU
10/03/2025,005301-25PA,Building & Land Use Pre-Application,Completed,6232    45TH  AVE  NE  SEATTLE,6232 Residence,Demo the existing single-family residence. Construct a new 2-story single-family residence with a basement and attached two-car garage.,,,,47.67495255,-122.27927104702681,Multiplex/Cluster
10/03/2025,005295-25PA,Building & Land Use Pre-Application,Completed,1220   NW  121ST  ST   SEATTLE,,We are submitting a PASV in order to get a new CN number to create a new SFR under the interim code. A PAR has already been issued for this site under 004362-24PA.,,,,,,Single Family Residence
10/03/2025,005294-25PA,Building & Land Use Pre-Application,Completed,1220   NW  121ST  ST   SEATTLE,,We are submitting a PASV in order to get a new CN number to create a new SFR under the interim code. A PAR has already been issued for this site under 004362-24PA.,,,,,,Single Family Residence
10/03/2025,005300-25PA,Building & Land Use Pre-Application,Completed,2117   NE  82ND  ST   SEATTLE,2117 Residence,Demo the existing single-family residence. Construct a new 2-story single-family residence with an attached ADU and an attached garage.,,,,47.68830605,-122.30487698183222,AADU
10/03/2025,005290-25PA,Building & Land Use Pre-Application,Completed,3807    DENSMORE  AVE  N  SEATTLE,3807 DENSMORE AVE N,3807 DENSMORE AVE NPARCEL NUMBER 408330-3870Remove existing structure and replace with 1 SFR with ADU,,,,47.653489,-122.33776173131093,ADU
10/03/2025,005277-25PA,Building & Land Use Pre-Application,Completed,7043    BEACH  DR  SW  SEATTLE,Haugen Garage,"Replacing four existing Garage Doors with two new larger garage doors, and adding an entrance to the garage from the west side of the structure.",,,,47.539485150000004,-122.39682149999999,Multiplex/Cluster
10/02/2025,005269-25PA,Building & Land Use Pre-Application,Completed,1029   NE  100TH  ST   SEATTLE,Dolan Project-Second DADU,Add second DADU to Existing Single Family,,,,47.7010762,-122.31652542408378,DADU
10/02/2025,005264-25PA,Building & Land Use Pre-Application,Reviews Completed,3854    36TH  AVE  W  SEATTLE,JS Homes 36th,Demolition of one existing single-family residence and the construction of four new single-family residences with attached garages.,,,,47.5684932,-122.37712824482836,Multiplex/Cluster
10/02/2025,005259-25PA,Building & Land Use Pre-Application,Completed,6230    7TH  AVE  NW  SEATTLE,6230 7TH AVE NW - ULS 3 UNITS,Unit Lot Subdivision for a 3 Unit Lot project. Construction of backyard Duplex being permitted under 7092881-CN.,,,,47.675144849999995,-122.36479063750355,Unit Lot Subdivision (ULS)
10/02/2025,005272-25PA,Building & Land Use Pre-Application,Completed,653   NW  86TH  ST   SEATTLE,,"DEMOLISH EXISTING HOUSE AND CONSTRUCT 4 SINGLE-FAMILY HOMES WITH 4 SURFACE PARKING SPACES.HARD SURFACE < 5,000SF",,,,47.691186200000004,-122.36556805229492,Multiplex/Cluster
10/02/2025,005270-25PA,Building & Land Use Pre-Application,Completed,8609    13TH  AVE  SW  SEATTLE,DADU,Garage with DADU above. ***PLAN REVIEW REQUIRED***,,,,47.5261601,-122.35209958211021,DADU
10/01/2025,005226-25PA,Building & Land Use Pre-Application,Completed,7236    33RD  AVE  S  SEATTLE,Liu - 2 New DADU,Construct 2 new DADU's on the eastern half of the lot. Propose 2 new driveways for access to DADU's. Remove 1 of 2 existing SFR's.,,,,47.537193849999994,-122.28957738108713,DADU
10/01/2025,005233-25PA,Building & Land Use Pre-Application,Completed,10405    60TH  AVE  S  SEATTLE,10405 DADU,Demo the existing attached garage at the primary residence. Construct a new 2-story DADU with two DADU units stacked and a 1-car garage for the primary residence.,,,,47.5074547,-122.25864075559797,DADU
10/01/2025,005225-25PA,Building & Land Use Pre-Application,Completed,6902    27TH  AVE  S  SEATTLE,Li - New DADU,Construct new DADU on east half of lot.,,,,47.54066915,-122.29729017519197,DADU
10/01/2025,005230-25PA,Building & Land Use Pre-Application,Completed,9227    MARY  AVE  NW,,4-Unit ULS,,,,47.6969072,-122.37575601127566,Unit Lot Subdivision (ULS)
10/01/2025,005234-25PA,Building & Land Use Pre-Application,Completed,11317    CORLISS  AVE  N  SEATTLE,,5-UNIT ULS,,,,47.71102325,-122.33169916162255,Unit Lot Subdivision (ULS)
10/01/2025,005241-25PA,Building & Land Use Pre-Application,Completed,1321   N  82ND  ST,,"DEMOLISH EXISTING HOUSE AND CONSTRUCT 6 SINGLE-FAMILY HOMES WITH 5 SURFACE PARKING SPACES.HARD SURFACE < 5,000SF",,,,47.68854805,-122.3407910272541,Multiplex/Cluster
10/01/2025,005227-25PA,Building & Land Use Pre-Application,Completed,408   S  HENDERSON  ST   SEATTLE,,2-LOT ULS,,,,39.967834499999995,-75.59913357653849,Unit Lot Subdivision (ULS)
10/01/2025,005240-25PA,Building & Land Use Pre-Application,Completed,4136    EASTERN  AVE  N  SEATTLE,,2-UNIT ULS,,,,47.657749550000005,-122.32870012742086,Unit Lot Subdivision (ULS)
10/01/2025,005237-25PA,Building & Land Use Pre-Application,Completed,12515    3RD  AVE  NE  SEATTLE,,DEMOLISH EXISTING BUILDING.  CONSTRUCT FOUR DETACHED SINGLE-FAMILY RESIDENCES WITH SURFACE PARKING.,,,,47.720134650000006,-122.3613259421459,Multiplex/Cluster
10/01/2025,005246-25PA,Building & Land Use Pre-Application,Withdrawn,728   S  DIRECTOR  ST   SEATTLE,LOTS 34-37,DEMO SFR; CONSTRUCT (8) SFR,,,,47.52240665,-122.32429577543085,Multiplex/Cluster
09/30/2025,005211-25PA,Building & Land Use Pre-Application,Completed,715   W  HOWE  ST   SEATTLE,,Construct new DADU. Existing SFR to remain.,,,,47.63572595,-122.36711181923977,DADU
09/30/2025,005192-25PA,Building & Land Use Pre-Application,Completed,10704    RIVIERA  PL  NE  SEATTLE,Richard Spuls,Repairs single family dwelling due to water line rupture. Installing new sump and pump hooking it to existing relay pump.,,,,47.70817340000001,-122.27547250341357,Single Family Residence
09/30/2025,005196-25PA,Building & Land Use Pre-Application,Completed,1600    19TH  AVE   SEATTLE,,Remove existing structures.  Construct two (2) SFRs with vehicular access via new curb cut,,,,47.615415999999996,-122.3071821,Multiplex/Cluster
09/30/2025,005200-25PA,Building & Land Use Pre-Application,Completed,14310    20TH  AVE  NE  SEATTLE,14310 20th Ave,Construct 2 new SFR's behind existing SFR,,,,47.732401100000004,-122.30701159498824,Multiplex/Cluster
09/30/2025,005219-25PA,Building & Land Use Pre-Application,Completed,4823   S  AUSTIN  ST   SEATTLE,Kevin Nguyen,Proposing to build a residential home on subdivided lot.,,,,47.5596211,-122.3183134,Single Family Residence
09/30/2025,005194-25PA,Building & Land Use Pre-Application,Completed,5150   S  CRESTON  ST   SEATTLE,Creston Town Homes,Construct three new townhouses with 3 BR and 1 car garages on site of existing single family home,,,,47.50770075,-122.2675769313101,Multiplex/Cluster
09/30/2025,005191-25PA,Building & Land Use Pre-Application,Completed,4922    50TH  AVE  S  SEATTLE,Tran New 4 SFR,"Demo existing house and build 4 new SFR around 1,600 sf",,,,47.5575559,-122.27037600205324,Multiplex/Cluster
09/30/2025,005195-25PA,Building & Land Use Pre-Application,Completed,725   NW  43RD  ST   SEATTLE,856393_708634 - Verizon All Access Home,"Eligible Facilities Request (EFR) - Tower Scope of Work, Install Mount Modifications, Install (4) AntennasNo ground work.",,,,47.6592136,-122.3489321,Multiplex/Cluster
09/29/2025,005183-25PA,Building & Land Use Pre-Application,Completed,4302    MERIDIAN  AVE  N  SEATTLE,,Demolish existing structure. Construct two new single family detached dwelling units with one accessory dwelling unit.  Future unit lot subdivision.,,,,47.6592876,-122.33344230739365,Unit Lot Subdivision (ULS)
09/29/2025,005172-25PA,Building & Land Use Pre-Application,Completed,10733    17TH  AVE  NE  SEATTLE,Dwelling #3,"Construct a new dwelling at the site known as 10733 17th Ave NE, 98125",,,,47.70773145,-122.31028829243971,Multiplex/Cluster
09/29/2025,005177-25PA,Building & Land Use Pre-Application,In Process,4816   SW  ALASKA  ST   SEATTLE,RETAIN EXISITING SFR AND BUILD TWO ADDITIONAL DWELLING UNITS,"build two ADUs in backyard, existing house to be retained, carport and storage shed to be demolished",,,,47.56135425,-122.39430345287109,Multiplex/Cluster
09/26/2025,005150-25PA,Building & Land Use Pre-Application,Completed,6749    10TH  AVE  NW  SEATTLE,2 Duplexes 6749 10th Ave NW,DEMOLISH EXISTING SINGLE-FAMILY RESIDENCE AND CONSTRUCT TWO (2) 3-STORY DUPLEXES WITH A TOTAL OF FOUR (4) SURFACE PARKING SPACES.,,,,47.67924345,-122.370083,Single Family Residence
09/26/2025,005157-25PA,Building & Land Use Pre-Application,Completed,6525    32ND  AVE  NW  SEATTLE,,"New Construction of (1) Single Family Residence, (1) Attached Accessory Dwelling Unit, and (1) Detached Accessory Dwelling Unit.",,,,47.67670625,-122.2933023436588,ADU
09/26/2025,005152-25PA,Building & Land Use Pre-Application,Completed,8538    LATONA  AVE  NE  SEATTLE,Petersen Maple Leaf Cabin,Construct a new Detached ADU,,,,47.69158675,-122.32543735332862,DADU
09/26/2025,005158-25PA,Building & Land Use Pre-Application,Completed,7510    26TH  AVE  NE  SEATTLE,,Demolish Existing and build 4 townhomes per plan,,,,47.68348245,-122.29939018625001,Townhouse
09/25/2025,005124-25PA,Building & Land Use Pre-Application,Completed,4113   SW  IDA  ST   SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT ONE NEW SFR, AND ONE NEW DUPLEX, WITHPARKING PER PLAN.",,,,47.53415545,-122.38527434128477,Duplex + SFR
09/25/2025,005135-25PA,Building & Land Use Pre-Application,Completed,12522    6TH  AVE  NW  SEATTLE,Johanson DADU,Demo shed & construct new DADU behind existing residence,,,,47.72030875,-122.36335288693624,DADU
09/25/2025,005128-25PA,Building & Land Use Pre-Application,Completed,7029    26TH  AVE  NW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW DUPLEXS, WITH PARKING PER PLAN.",,,,47.680339000000004,-122.39007648443976,Multiplex/Cluster
09/25/2025,005116-25PA,Building & Land Use Pre-Application,Completed,11030    14TH  AVE  NE  SEATTLE,two new DADUs 25-0241,Two new detached accessory dwelling units. removing exising shed.,,,,47.503972399999995,-122.31489230118412,DADU
09/25/2025,005125-25PA,Building & Land Use Pre-Application,Completed,610   N  48TH  ST   SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW TOWNHOMES, WITH PARKING PER PLAN.",,,,47.6637915,-122.35084454252659,Townhouse
09/25/2025,005119-25PA,Building & Land Use Pre-Application,Completed,7957    30TH  AVE  SW  SEATTLE,,Construct 2 new SFR units. Existing SFR to remain.Future Unit Lot Subdivision.,,,,47.5302803,-122.37153691442569,Unit Lot Subdivision (ULS)
09/25/2025,005130-25PA,Building & Land Use Pre-Application,Completed,3931   SW  SOUTHERN  ST   SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT FOUR NEW SFR'S, WITH PARKING PER PLAN.",,,,47.52972065,-122.3833690801986,Multiplex/Cluster
09/25/2025,005136-25PA,Building & Land Use Pre-Application,Completed,1101    DEXTER  AVE  N  SEATTLE,Dexter Mechanical Upgrades,"*full plan review required* Mechanical upgrades in Level 5 room and parking garage, removing 3 parking spaces for new mechanical equipment.",,,,47.628927250000004,-122.34285580958323,Multiplex/Cluster
09/25/2025,005133-25PA,Building & Land Use Pre-Application,Completed,1016    BELLEVUE  CT  E  SEATTLE,,We are submitting a PASV in order to get a CN number for townhouse development. The site has already been reviewed under the parent parcel under 002301-25PA.CONSTRUCT FIVE (5) NEW TOWNHOMES WITH GARAGES AND SURFACE PARKING,,,,47.62751835,-122.3267418226291,Townhouse
09/24/2025,005108-25PA,Building & Land Use Pre-Application,Completed,957    12TH  AVE  E  SEATTLE,VOLUNTEER & PROSPECT DADU,NEW DETACHED ACCESSORY DWELLING UNIT.,,,,47.62823955,-122.31706429775873,DADU
09/24/2025,005103-25PA,Building & Land Use Pre-Application,Additional Info Requested,8403    36TH  AVE  SW  SEATTLE,Conor Martin,Will need permit & Inspection for a new residential house upgrade of a 100 amp knob & tube panel to a 200 amp modern panel.,,,,47.528198849999995,-122.37861952086837,Single Family Residence
09/23/2025,005064-25PA,Building & Land Use Pre-Application,Completed,6224    47TH  AVE  S  SEATTLE,,"To construct 2 DADUs to an existing single family lot, zone NR3.",,,,47.546245049999996,-122.27342026089748,DADU
09/23/2025,005088-25PA,Building & Land Use Pre-Application,Completed,7321    31ST  AVE  SW  SEATTLE,NEW DADU,Construct 1 new detached accessory dwelling unit near alley on existing lot. No change to existing SFR.,,,,47.5367103,-122.3728863171689,DADU
09/23/2025,005073-25PA,Building & Land Use Pre-Application,Completed,6617    WOODLAWN  AVE  N  SEATTLE,,Short Subdivision,,,,47.6777425,-122.33076176573171,Unit Lot Subdivision (ULS)
09/22/2025,005059-25PA,Building & Land Use Pre-Application,Completed,1522    9TH  AVE  W  SEATTLE,,Short Subdivision,,,,47.63304645,-122.36852720967883,Unit Lot Subdivision (ULS)
09/22/2025,005051-25PA,Building & Land Use Pre-Application,Reviews Completed,1925   NE  NORTHGATE  WAY   SEATTLE,1925 homes,Proposed to build 2 SFR and 2 ADU,,,,47.708263349999996,-122.30684928192325,ADU
09/22/2025,005036-25PA,Building & Land Use Pre-Application,Completed,11255    35TH  AVE  SW  SEATTLE,Tiano DADU,Construct new DADU per plans.,,,,47.5010014,-122.37644120065835,DADU
09/22/2025,005058-25PA,Building & Land Use Pre-Application,Completed,801    29TH  AVE  E  SEATTLE,,4 lot unit lot subdivision,,,,47.626059850000004,-122.29541281094126,Unit Lot Subdivision (ULS)
09/22/2025,005057-25PA,Building & Land Use Pre-Application,Completed,6117    12TH  AVE  NE  SEATTLE,,3 lot unit lot subdivision,,,,47.672961599999994,-122.31594892754768,Unit Lot Subdivision (ULS)
09/21/2025,005034-25PA,Building & Land Use Pre-Application,Completed,8147    9TH  AVE  SW  SEATTLE,Henson- 9th ave,"We will be adding two new common-wall townhomes in the back of the lot, on the west side of the property.",,,,47.52874575,-122.3470371616512,Townhouse
09/19/2025,005021-25PA,Building & Land Use Pre-Application,Completed,2946    FUHRMAN  AVE  E  SEATTLE,,"UNIT LOT SUBDIVISION TO CREATE 4 NEW UNIT LOTS ACROSS 2 EXISTING PARCELS WITH COMMON OWNERSHIP, PER PLAN. EXISTING STRUCTURES TO REMAIN.",,,,47.6479568,-122.31763850320633,Unit Lot Subdivision (ULS)
09/19/2025,005015-25PA,Building & Land Use Pre-Application,Completed,9710    57TH  AVE  S  SEATTLE,GEM Construction 9710 57th,Construct a new single-family residence with an attached garage and attached ADU.,,,,47.5160866,-122.3461717,AADU
09/19/2025,005014-25PA,Building & Land Use Pre-Application,Completed,1041   NE  92ND  ST   SEATTLE,Change of use-Child Care Center,"We apply to change the use from single family to Child Care Center, since it's a huge lot with an ideal drop off/pick up setup including a horseshoe driveway. No construction or alternation is planned.",,,,47.69565394999999,-122.31582145071901,Single Family Residence
09/19/2025,005018-25PA,Building & Land Use Pre-Application,Completed,13755    1st  AVE  NW,Middle Housing on 1st NW,Add two new townhome units to parcel with an existing single family home with AADU.,,,,47.6077008,-122.3385575,Middle Housing
09/18/2025,004991-25PA,Building & Land Use Pre-Application,Completed,8015    14TH  AVE  NW  SEATTLE,Rojo Vega DADU Garage,"Demo existing garage, rebuild garage on same footprint, add 2nd story DADU above garage",,,,47.68720545,-122.31357923027682,DADU
